model_seed,checkpoint_round,panel,client_i,client_j,jsdn,gradient_difference,update_difference,gradient_update_gap,gradient_cosine,update_cosine,gradient_norm_i,gradient_norm_j,update_norm_i,update_norm_j
42,50,raw,0,7,0.7914882913055363,1.1646759745047703,1.1063272875509118,-0.05834868695385853,-0.17089704757118432,-0.10953174235349303,3.4376256465911865,2.6139514446258545,4.165637016296387,3.260275363922119
42,50,raw,0,8,0.718753490666626,0.8956188776491546,0.8956078945282477,-1.0983120906860044e-05,0.10562787947088384,0.10515076324035118,3.4376256465911865,4.012006759643555,4.165637016296387,3.693476438522339
42,50,raw,0,9,0.8392076002990689,0.89894656134705,0.9674259477500297,0.06847938640297968,0.10277309063282093,0.08158551288157774,3.4376256465911865,4.1326680183410645,4.165637016296387,0.8679103851318359
42,50,raw,1,2,0.6972610148350785,1.2455315943400143,1.1396309736039072,-0.10590062073610707,-0.24553611812672627,-0.14076171376910546,3.0640981197357178,3.0837488174438477,3.3490793704986572,3.803854465484619
42,50,raw,1,3,0.8957335699637317,1.1385799188706753,1.117284003380679,-0.02129591548999632,-0.1458758059352043,-0.13984014948532061,3.0640981197357178,4.232940673828125,3.3490793704986572,1.819677710533142
42,50,raw,1,4,0.9381008611191377,1.2433079748088958,1.1194298553442454,-0.12387811946465033,-0.24331147339403883,-0.1530591344253218,3.0640981197357178,3.0807273387908936,3.3490793704986572,1.6084797382354736
42,50,raw,1,5,0.708791272184252,1.2773122183467374,1.132179012628491,-0.1451332057182464,-0.2774839121300387,-0.13219142156853275,3.0640981197357178,2.958089590072632,3.3490793704986572,3.3041117191314697
42,50,raw,1,6,0.6326380330789337,1.1623281725162935,1.0319555216883123,-0.13037265082798122,-0.16239092088961432,-0.031955874805112444,3.0640981197357178,2.9801909923553467,3.3490793704986572,3.3344013690948486
42,50,raw,1,7,0.5482741857926737,1.2234499754686354,1.0739150559324013,-0.1495349195362341,-0.22628897110896343,-0.07394214734262651,3.0640981197357178,2.6139514446258545,3.3490793704986572,3.260275363922119
42,50,raw,1,8,0.5834357103740286,1.0316529654067856,1.0351309041839076,0.0034779387771219916,-0.03280668021148026,-0.035297457904370146,3.0640981197357178,4.012006759643555,3.3490793704986572,3.693476438522339
42,50,raw,1,9,0.75676519592597,1.0214368346554934,1.0190899967377436,-0.002346837917749811,-0.022402234695640802,-0.03932751854031015,3.0640981197357178,4.1326680183410645,3.3490793704986572,0.8679103851318359
42,50,raw,2,3,0.7571012723197906,0.8556829902284971,0.9396711192976518,0.08398812906915465,0.1516297489365181,0.07750931576746199,3.0837488174438477,4.232940673828125,3.803854465484619,1.819677710533142
42,50,raw,2,4,0.3876493590472073,0.34354909221117175,0.6193964961104962,0.27584740389932444,0.6564510721461091,0.530626944259119,3.0837488174438477,3.0807273387908936,3.803854465484619,1.6084797382354736
42,50,raw,2,5,0.5297219077055116,0.9522616454265775,0.9050371433000615,-0.04722450212651608,0.047778990153162226,0.09590679784660819,3.0837488174438477,2.958089590072632,3.803854465484619,3.3041117191314697
42,50,raw,2,6,0.6992177186307775,1.2473616377046826,1.1143218007360678,-0.13303983696861477,-0.24750357019834598,-0.11531739450711713,3.0837488174438477,2.9801909923553467,3.803854465484619,3.3344013690948486
42,50,raw,2,7,0.7038143513733817,1.292491627503418,1.2034345776985145,-0.08905704980490348,-0.2964972037139163,-0.20585961449113635,3.0837488174438477,2.6139514446258545,3.803854465484619,3.260275363922119
42,50,raw,2,8,0.5595878845885606,0.9568246480753537,0.9464225238666655,-0.010402124208688246,0.04467846410038154,0.053601333972373426,3.0837488174438477,4.012006759643555,3.803854465484619,3.693476438522339
42,50,raw,2,9,0.803367852140508,0.9609519599277345,0.9756257242931601,0.014673764365425557,0.040735371665774754,0.0562186925180286,3.0837488174438477,4.1326680183410645,3.803854465484619,0.8679103851318359
42,50,raw,3,4,0.5688678629489142,0.9659303844935017,0.9852065720507164,0.01927618755721472,0.03580374972651302,0.014905841583699621,4.232940673828125,3.0807273387908936,1.819677710533142,1.6084797382354736
42,50,raw,3,5,0.7669705609546169,1.0945592302925082,1.028401467700195,-0.06615776259231332,-0.10069318447087428,-0.03361413110666224,4.232940673828125,2.958089590072632,1.819677710533142,3.3041117191314697
42,50,raw,3,6,0.7415380743099217,1.102207352957018,1.0557730212668466,-0.046434331690171415,-0.10856421042325606,-0.0663298129333304,4.232940673828125,2.9801909923553467,1.819677710533142,3.3344013690948486
42,50,raw,3,7,0.8161986753273098,1.2910001801178863,1.146989825239001,-0.14401035487888536,-0.3255100461979161,-0.17273887214620753,4.232940673828125,2.6139514446258545,1.819677710533142,3.260275363922119
42,50,raw,3,8,0.3547553997977244,0.19812276227321993,0.5117618038336942,0.3136390415604743,0.8030424392702842,0.6158035210565035,4.232940673828125,4.012006759643555,1.819677710533142,3.693476438522339
42,50,raw,3,9,0.2830574955582664,0.283295019974381,0.5238617263087094,0.24056670633432842,0.7169128571179607,0.6126893052776362,4.232940673828125,4.1326680183410645,1.819677710533142,0.8679103851318359
42,50,raw,4,5,0.518353427820287,0.4863958728963206,0.7798441188124376,0.29344824591611707,0.5140264440326818,0.27975623716367687,3.0807273387908936,2.958089590072632,1.6084797382354736,3.3041117191314697
42,50,raw,4,6,0.774668455249168,1.299310197011875,1.0910224989262272,-0.20828769808564784,-0.2994748358185807,-0.11631108905884914,3.0807273387908936,2.9801909923553467,1.6084797382354736,3.3344013690948486
42,50,raw,4,7,0.8704996714348426,1.3071689877050106,1.2106385908226653,-0.09653039688234522,-0.3113395475272633,-0.2654779974627369,3.0807273387908936,2.6139514446258545,1.6084797382354736,3.260275363922119
42,50,raw,4,8,0.8671865325773949,1.0729499947587868,1.0380244392480322,-0.0349255555107546,-0.07550344361897833,-0.051933752499140895,3.0807273387908936,4.012006759643555,1.6084797382354736,3.693476438522339
42,50,raw,4,9,0.7834801391720937,1.073171711273427,1.066450866938216,-0.006720844335210918,-0.07634898870434186,-0.07951125401670468,3.0807273387908936,4.1326680183410645,1.6084797382354736,0.8679103851318359
42,50,raw,5,6,0.6755276195038502,1.4234987158607313,1.196750747224554,-0.2267479686361773,-0.4235102592845827,-0.19675871801924202,2.958089590072632,2.9801909923553467,3.3041117191314697,3.3344013690948486
42,50,raw,5,7,0.41212388754533563,0.7291747578881476,0.8893532000576404,0.16017844216949284,0.27291174617133773,0.11065669172370222,2.958089590072632,2.6139514446258545,3.3041117191314697,3.260275363922119
42,50,raw,5,8,0.6785458009445595,1.1269248248733492,1.0430414965033745,-0.0838833283699747,-0.1328495665593444,-0.04330711279762711,2.958089590072632,4.012006759643555,3.3041117191314697,3.693476438522339
42,50,raw,5,9,0.9293808925057312,1.1159162154196882,1.052137726030054,-0.06377848938963426,-0.12244952310524558,-0.10613281350060239,2.958089590072632,4.1326680183410645,3.3041117191314697,0.8679103851318359
42,50,raw,6,7,0.4638934619507115,1.1984895697528968,1.0190177832054614,-0.17947178654743534,-0.20020650261785078,-0.01902254300632352,2.9801909923553467,2.6139514446258545,3.3344013690948486,3.260275363922119
42,50,raw,6,8,0.7028207929145012,1.1806022168633064,1.1357978080739572,-0.044804408789349104,-0.1886255629371873,-0.13650536403504915,2.9801909923553467,4.012006759643555,3.3344013690948486,3.693476438522339
42,50,raw,6,9,0.9385584664633468,1.193542544300795,1.0704007665065434,-0.12314177779425162,-0.2039701285687896,-0.14443891237755418,2.9801909923553467,4.1326680183410645,3.3344013690948486,0.8679103851318359
42,50,raw,7,8,0.5571980562004097,1.2151865871130065,1.0832996526126093,-0.13188693450039723,-0.2352386614514861,-0.0839451393412783,2.6139514446258545,4.012006759643555,3.260275363922119,3.693476438522339
42,50,raw,7,9,0.7756817543719969,1.164186389027357,1.0497619140211518,-0.11442447500620512,-0.18172832797603766,-0.10012579200460045,2.6139514446258545,4.1326680183410645,3.260275363922119,0.8679103851318359
42,50,raw,8,9,0.2734881025500553,0.060157150449980566,0.6698163477648374,0.6096591973148568,0.9402606941950661,0.7414177216775761,4.012006759643555,4.1326680183410645,3.693476438522339,0.8679103851318359
42,50,ldp,0,1,0.6497790548290652,1.0779088291998673,1.0196692940111187,-0.05823953518874858,-0.07842256514512891,-0.020137769039978645,3.4376256465911865,3.0640981197357178,4.165637016296387,3.3490793704986572
42,50,ldp,0,2,0.5887202238591862,0.71052825044071,0.8809364384642536,0.17040818802354363,0.291183785628943,0.1195530476071458,3.4376256465911865,3.0837488174438477,4.165637016296387,3.803854465484619
42,50,ldp,0,3,0.684256732223115,0.7647411622327726,0.8928738241555852,0.1281326619228127,0.24038153875524357,0.14604292709788938,3.4376256465911865,4.232940673828125,4.165637016296387,1.819677710533142
42,50,ldp,0,4,0.7194152023015669,0.7920623366672347,0.9389176498127062,0.1468553131454715,0.20918355794132382,0.0908955828394583,3.4376256465911865,3.0807273387908936,4.165637016296387,1.6084797382354736
42,50,ldp,0,5,0.6179088535985461,0.9004174049016704,0.933021479126001,0.03260407422433054,0.100704459237837,0.06878172792511077,3.4376256465911865,2.958089590072632,4.165637016296387,3.3041117191314697
42,50,ldp,0,6,0.6310361670616851,1.0201626848342091,0.9993344437305359,-0.020828241103673206,-0.020367977745549735,0.0006821026849692902,3.4376256465911865,2.9801909923553467,4.165637016296387,3.3344013690948486
42,50,ldp,0,7,0.7715278879988338,1.1646759745047703,1.1063272875509118,-0.05834868695385853,-0.17089704757118432,-0.10953174235349303,3.4376256465911865,2.6139514446258545,4.165637016296387,3.260275363922119
42,50,ldp,0,8,0.7516132551640492,0.8956188776491546,0.8956078945282477,-1.0983120906860044e-05,0.10562787947088384,0.10515076324035118,3.4376256465911865,4.012006759643555,4.165637016296387,3.693476438522339
42,50,ldp,0,9,0.7441776898703789,0.89894656134705,0.9674259477500297,0.06847938640297968,0.10277309063282093,0.08158551288157774,3.4376256465911865,4.1326680183410645,4.165637016296387,0.8679103851318359
42,50,ldp,1,2,0.6320422983240708,1.2455315943400143,1.1396309736039072,-0.10590062073610707,-0.24553611812672627,-0.14076171376910546,3.0640981197357178,3.0837488174438477,3.3490793704986572,3.803854465484619
42,50,ldp,1,3,0.749934878602806,1.1385799188706753,1.117284003380679,-0.02129591548999632,-0.1458758059352043,-0.13984014948532061,3.0640981197357178,4.232940673828125,3.3490793704986572,1.819677710533142
42,50,ldp,1,4,0.7299010747998727,1.2433079748088958,1.1194298553442454,-0.12387811946465033,-0.24331147339403883,-0.1530591344253218,3.0640981197357178,3.0807273387908936,3.3490793704986572,1.6084797382354736
42,50,ldp,1,5,0.6810090142002948,1.2773122183467374,1.132179012628491,-0.1451332057182464,-0.2774839121300387,-0.13219142156853275,3.0640981197357178,2.958089590072632,3.3490793704986572,3.3041117191314697
42,50,ldp,1,6,0.621775660569675,1.1623281725162935,1.0319555216883123,-0.13037265082798122,-0.16239092088961432,-0.031955874805112444,3.0640981197357178,2.9801909923553467,3.3490793704986572,3.3344013690948486
42,50,ldp,1,7,0.5464925567322995,1.2234499754686354,1.0739150559324013,-0.1495349195362341,-0.22628897110896343,-0.07394214734262651,3.0640981197357178,2.6139514446258545,3.3490793704986572,3.260275363922119
42,50,ldp,1,8,0.5442598014034421,1.0316529654067856,1.0351309041839076,0.0034779387771219916,-0.03280668021148026,-0.035297457904370146,3.0640981197357178,4.012006759643555,3.3490793704986572,3.693476438522339
42,50,ldp,1,9,0.6752375500719592,1.0214368346554934,1.0190899967377436,-0.002346837917749811,-0.022402234695640802,-0.03932751854031015,3.0640981197357178,4.1326680183410645,3.3490793704986572,0.8679103851318359
42,50,ldp,2,3,0.6634052878064717,0.8556829902284971,0.9396711192976518,0.08398812906915465,0.1516297489365181,0.07750931576746199,3.0837488174438477,4.232940673828125,3.803854465484619,1.819677710533142
42,50,ldp,2,4,0.42410074532014763,0.34354909221117175,0.6193964961104962,0.27584740389932444,0.6564510721461091,0.530626944259119,3.0837488174438477,3.0807273387908936,3.803854465484619,1.6084797382354736
42,50,ldp,2,5,0.501912401226358,0.9522616454265775,0.9050371433000615,-0.04722450212651608,0.047778990153162226,0.09590679784660819,3.0837488174438477,2.958089590072632,3.803854465484619,3.3041117191314697
42,50,ldp,2,6,0.6791245016188933,1.2473616377046826,1.1143218007360678,-0.13303983696861477,-0.24750357019834598,-0.11531739450711713,3.0837488174438477,2.9801909923553467,3.803854465484619,3.3344013690948486
42,50,ldp,2,7,0.6925533059803165,1.292491627503418,1.2034345776985145,-0.08905704980490348,-0.2964972037139163,-0.20585961449113635,3.0837488174438477,2.6139514446258545,3.803854465484619,3.260275363922119
42,50,ldp,2,8,0.5279130194058761,0.9568246480753537,0.9464225238666655,-0.010402124208688246,0.04467846410038154,0.053601333972373426,3.0837488174438477,4.012006759643555,3.803854465484619,3.693476438522339
42,50,ldp,2,9,0.721311743470934,0.9609519599277345,0.9756257242931601,0.014673764365425557,0.040735371665774754,0.0562186925180286,3.0837488174438477,4.1326680183410645,3.803854465484619,0.8679103851318359
42,50,ldp,3,4,0.4327203237923423,0.9659303844935017,0.9852065720507164,0.01927618755721472,0.03580374972651302,0.014905841583699621,4.232940673828125,3.0807273387908936,1.819677710533142,1.6084797382354736
42,50,ldp,3,5,0.7075535544825635,1.0945592302925082,1.028401467700195,-0.06615776259231332,-0.10069318447087428,-0.03361413110666224,4.232940673828125,2.958089590072632,1.819677710533142,3.3041117191314697
42,50,ldp,3,6,0.665389287882882,1.102207352957018,1.0557730212668466,-0.046434331690171415,-0.10856421042325606,-0.0663298129333304,4.232940673828125,2.9801909923553467,1.819677710533142,3.3344013690948486
42,50,ldp,3,7,0.709840261599651,1.2910001801178863,1.146989825239001,-0.14401035487888536,-0.3255100461979161,-0.17273887214620753,4.232940673828125,2.6139514446258545,1.819677710533142,3.260275363922119
42,50,ldp,3,8,0.3563630484028832,0.19812276227321993,0.5117618038336942,0.3136390415604743,0.8030424392702842,0.6158035210565035,4.232940673828125,4.012006759643555,1.819677710533142,3.693476438522339
42,50,ldp,3,9,0.19603610758709228,0.283295019974381,0.5238617263087094,0.24056670633432842,0.7169128571179607,0.6126893052776362,4.232940673828125,4.1326680183410645,1.819677710533142,0.8679103851318359
42,50,ldp,4,5,0.5204968113844343,0.4863958728963206,0.7798441188124376,0.29344824591611707,0.5140264440326818,0.27975623716367687,3.0807273387908936,2.958089590072632,1.6084797382354736,3.3041117191314697
42,50,ldp,4,6,0.7285024287378972,1.299310197011875,1.0910224989262272,-0.20828769808564784,-0.2994748358185807,-0.11631108905884914,3.0807273387908936,2.9801909923553467,1.6084797382354736,3.3344013690948486
42,50,ldp,4,7,0.799787000768332,1.3071689877050106,1.2106385908226653,-0.09653039688234522,-0.3113395475272633,-0.2654779974627369,3.0807273387908936,2.6139514446258545,1.6084797382354736,3.260275363922119
42,50,ldp,4,8,0.7694169256925748,1.0729499947587868,1.0380244392480322,-0.0349255555107546,-0.07550344361897833,-0.051933752499140895,3.0807273387908936,4.012006759643555,1.6084797382354736,3.693476438522339
42,50,ldp,4,9,0.5621534242082797,1.073171711273427,1.066450866938216,-0.006720844335210918,-0.07634898870434186,-0.07951125401670468,3.0807273387908936,4.1326680183410645,1.6084797382354736,0.8679103851318359
42,50,ldp,5,6,0.6067399585980318,1.4234987158607313,1.196750747224554,-0.2267479686361773,-0.4235102592845827,-0.19675871801924202,2.958089590072632,2.9801909923553467,3.3041117191314697,3.3344013690948486
42,50,ldp,5,7,0.4325775667173631,0.7291747578881476,0.8893532000576404,0.16017844216949284,0.27291174617133773,0.11065669172370222,2.958089590072632,2.6139514446258545,3.3041117191314697,3.260275363922119
42,50,ldp,5,8,0.7113187259011925,1.1269248248733492,1.0430414965033745,-0.0838833283699747,-0.1328495665593444,-0.04330711279762711,2.958089590072632,4.012006759643555,3.3041117191314697,3.693476438522339
42,50,ldp,5,9,0.8815514801524188,1.1159162154196882,1.052137726030054,-0.06377848938963426,-0.12244952310524558,-0.10613281350060239,2.958089590072632,4.1326680183410645,3.3041117191314697,0.8679103851318359
42,50,ldp,6,7,0.40913908504254626,1.1984895697528968,1.0190177832054614,-0.17947178654743534,-0.20020650261785078,-0.01902254300632352,2.9801909923553467,2.6139514446258545,3.3344013690948486,3.260275363922119
42,50,ldp,6,8,0.6857151535014534,1.1806022168633064,1.1357978080739572,-0.044804408789349104,-0.1886255629371873,-0.13650536403504915,2.9801909923553467,4.012006759643555,3.3344013690948486,3.693476438522339
42,50,ldp,6,9,0.8111274406407791,1.193542544300795,1.0704007665065434,-0.12314177779425162,-0.2039701285687896,-0.14443891237755418,2.9801909923553467,4.1326680183410645,3.3344013690948486,0.8679103851318359
42,50,ldp,7,8,0.5233528328269923,1.2151865871130065,1.0832996526126093,-0.13188693450039723,-0.2352386614514861,-0.0839451393412783,2.6139514446258545,4.012006759643555,3.260275363922119,3.693476438522339
42,50,ldp,7,9,0.7382472014094512,1.164186389027357,1.0497619140211518,-0.11442447500620512,-0.18172832797603766,-0.10012579200460045,2.6139514446258545,4.1326680183410645,3.260275363922119,0.8679103851318359
42,50,ldp,8,9,0.31644094209305024,0.060157150449980566,0.6698163477648374,0.6096591973148568,0.9402606941950661,0.7414177216775761,4.012006759643555,4.1326680183410645,3.693476438522339,0.8679103851318359
